"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1986059223311196579","Thu Nov 06 00:24:12 +0000 2025","0","@IndiHome Kenapa sih selalu jelek jaringan kalian?! buka wa aja gak bisa tolong dong responnya! di dm gak dibalas. udah sering banget kaya gini ganggu aktivitas kerja tau!","1986228083163341299","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986228083163341299","1066263294464282624",
"1986059223311196579","Thu Nov 06 00:10:55 +0000 2025","0","@IndiHome Cek DM min ","1986224743549411772","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986224743549411772","1305077853868892161",
"1986059223311196579","Wed Nov 05 14:29:02 +0000 2025","0","@IndiHome cek dm min","1986078305041449387","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986078305041449387","1325637882711744515",
"1986059223311196579","Wed Nov 05 16:18:37 +0000 2025","0","@IndiHome woy kocak rto terus anjir tiap jam 7 sore sampe jam 3 pagi bayar mahal internet macam titid","1986105882686755250","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986105882686755250","542397650",
"1986059223311196579","Wed Nov 05 19:00:55 +0000 2025","0","@IndiHome Bales dm min","1986146729679605808","","IndiHome","fr","","0","1","0","https://x.com/undefined/status/1986146729679605808","1581697229399953408",
"1986059223311196579","Wed Nov 05 15:27:44 +0000 2025","0","@IndiHome Woyy langanan bulanan internet gw naik terus tiap bulannya ini tagihan ke3 dan tiap bulanya naik mulu toling jelasin ???","1986093077845647486","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986093077845647486","868396783",
"1986059223311196579","Wed Nov 05 16:30:53 +0000 2025","0","@KuntoKrisworo Supaya bisa jelain ke Kak Kunto tagihan IndiHomenya yuk ke DM beritahukan nomor ID IndiHome dan nama lengkap pemiliknyaa- Miste","1986108970218754504","","KuntoKrisworo","in","","0","0","0","https://x.com/undefined/status/1986108970218754504","1075673058931806208",
"1986059223311196579","Wed Nov 05 19:02:39 +0000 2025","0","@IndiHome Jangan suruh dm ...saya sudah dm trus ..","1986147163626438672","","Billybong377","in","","0","1","0","https://x.com/undefined/status/1986147163626438672","1521460129996042240",
"1986059223311196579","Wed Nov 05 18:33:29 +0000 2025","0","@IndiHome cek dm min @IndiHome","1986139825603535303","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986139825603535303","3989524878",
"1986059223311196579","Thu Nov 06 06:00:50 +0000 2025","0","@IndiHome Template teros bos ","1986312800734732622","","IndiHome","es","","0","1","0","https://x.com/undefined/status/1986312800734732622","1659183192",
"1986059223311196579","Wed Nov 05 13:15:22 +0000 2025","0","@IndiHome Kak tolong cek DM WiFi saya tiba los ","1986059766477770918","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986059766477770918","1440256833608765443",
"1986059223311196579","Wed Nov 05 15:37:34 +0000 2025","0","@IndiHome Kalo menang quiz ada jaminan internetnya ga los los lagi enggak ndeng? Cek dm","1986095551612620878","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986095551612620878","1659183192",
"1986059223311196579","Wed Nov 05 19:01:31 +0000 2025","0","@IndiHome Saya udah komplain seminggu langganan internet 40mb cuma dapat 5-9mb solusi nya hanya reset2 modem speed tidak berubah segitu2 trus ..tolong buatkan laporan saya minta nomor aduan nya ..","1986146878489268489","","IndiHome","in","","0","2","0","https://x.com/undefined/status/1986146878489268489","1521460129996042240",
"1986059223311196579","Thu Nov 06 05:10:21 +0000 2025","0","@purethaitea_ @IndiHome @purethaitea_ Kak Bennn mohon maaf untuk ketidaknyamanannya. Dibantu cek DM Kakak udah masuk antrian berkenan untuk menunggu pengecekannya ya Kak. Makasih -Wendy","1986300097181925760","","purethaitea_","in","","0","0","0","https://x.com/undefined/status/1986300097181925760","255409050",
"1986059223311196579","Wed Nov 05 15:28:39 +0000 2025","0","@itsliathv Iyaa Kak udah ke DM ya sama temen Miste untuk DM dari Kakak terbaru segera meluncur lagii- Miste","1986093309908107464","","itsliathv","in","","0","0","0","https://x.com/undefined/status/1986093309908107464","1075673058931806208",
"1986059223311196579","Wed Nov 05 23:06:35 +0000 2025","0","@Billybong377 Mohon maaf ya Kak @Billybong377 untuk ketidaknyamanannya. Keluhannya Kakak Wendy cek udah masuk di DM berkenan menunggu respon dan pengecekan di DMnya kembali ya Kak. Semoga segera teratasi -Wendy","1986208551283663356","","Billybong377","in","","0","0","0","https://x.com/undefined/status/1986208551283663356","1075673058931806208",
"1986059223311196579","Wed Nov 05 23:07:35 +0000 2025","0","@Billybong377 @Billybong377 Baik Kak mohon maaf ya Kak. Mohon ditunggu DMnya akan segera dibalas -Wendy","1986208802748985398","","Billybong377","in","","0","0","0","https://x.com/undefined/status/1986208802748985398","1075673058931806208",
"1986059223311196579","Wed Nov 05 23:02:06 +0000 2025","0","@MelvinWidagdo Ditunggu ya Kak Melvin DMnya dibantu percepatan dulu sama Wendy. Semoga segera teratasi -Wendy","1986207424416784665","","MelvinWidagdo","in","","0","0","0","https://x.com/undefined/status/1986207424416784665","1075673058931806208",
"1986059223311196579","Thu Nov 06 00:34:06 +0000 2025","0","@Roronoriii Done ya Kak @Roronoriii -Nala","1986230574739300527","","Roronoriii","in","","0","0","0","https://x.com/undefined/status/1986230574739300527","1075673058931806208",
"1986059223311196579","Wed Nov 05 22:58:48 +0000 2025","0","@_mrianfirmnsyh Kak Ryn maaf ya kalau ada kendala sama jaringan LOS. Boleh pastikan kabel patch cordnya terpasang dengan kencang/benar. Dan untuk pengecekan detailnya yuk konfirmasi di DM sambil infoin nomor internet dan atas nama pemiliknya ya Kak. Makasih -Wendy","1986206592161944047","","_mrianfirmnsyh","in","","0","1","0","https://x.com/undefined/status/1986206592161944047","1075673058931806208",
"1986059223311196579","Wed Nov 05 22:53:31 +0000 2025","0","@andrean0066 Siap Kak Andre DMnya udah dibantu respon dan cek ya. Boleh lanjut kembali interaksinya di DM -Wendy","1986205263763021938","","andrean0066","in","","0","0","0","https://x.com/undefined/status/1986205263763021938","1075673058931806208",
"1986059223311196579","Thu Nov 06 00:27:10 +0000 2025","0","@purethaitea_ Huhu Kak@purethaitea_ maaf banget pasti ga nyaman yaa Saat ini DM-nya lagi dalam proses maintenance nihh silakan infoin nomor internet atas nama dan kendala yang dialami ke DM Instagram @Telkomsel dulu yaa Kak agar dibantu penanganan lebih lanjut ya Kak. Ditungguu -Uwi","1986228831959851502","","purethaitea_","in","","0","1","0","https://x.com/undefined/status/1986228831959851502","1075673058931806208",
"1986059223311196579","Thu Nov 06 05:07:08 +0000 2025","0","@IndiHome @Telkomsel Tolong baca Dm ya! dari pagi jawaban kalian cuma mohon ditunggu mohon di tunggu. tapi gak ada perubahan sedikitpun!","1986299288335622377","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1986299288335622377","1066263294464282624",
"1986059223311196579","Wed Nov 05 17:07:47 +0000 2025","0","@Moore40311143 Ke DM yuk Kak kasih tau nomor IndiHome dan atas namanyaa supaya bisa ceknya nih terus bantu solusiin biar ga terkendala lagii maaf ya Kak sebelumnya- Miste","1986118258362310751","","Moore40311143","in","","0","0","0","https://x.com/undefined/status/1986118258362310751","1075673058931806208",
"1986059223311196579","Wed Nov 05 22:59:50 +0000 2025","0","@sedangsethrash Siap Kak Dapa mohon ditunggu ya. DMnya Wendy bantu follow up untuk dibantu cek kembali -Wendy","1986206853886583166","","sedangsethrash","in","","0","0","0","https://x.com/undefined/status/1986206853886583166","1075673058931806208",
"1986059223311196579","Wed Nov 05 13:39:50 +0000 2025","0","@Yanti1485 Mohon maaf jadi ga nyaman ya Kak Yanti Kakak bisa coba cek Kabel Patch Cord atau kabel berwarna hitam atau kuning dengan ujung kabel berwarna biru terpasang dengan benar Pau cek juga DM kakak udah masuk ya. Mohon ditunggu balasannya -Pau","1986065923581812970","","Yanti1485","in","","0","0","0","https://x.com/undefined/status/1986065923581812970","1075673058931806208",
"1986059223311196579","Thu Nov 06 08:27:41 +0000 2025","0","@_mrianfirmnsyh Kalau masih kendala infoin data yang sebelumnya udah diminta yuk biar Nala bisa bantu penanganan lebih lanjut. Silakan infoinnya ke DM-Nala","1986349756910907814","","_mrianfirmnsyh","in","","0","0","0","https://x.com/undefined/status/1986349756910907814","1075673058931806208",
