"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1980979432564330744","Thu Oct 23 11:35:44 +0000 2025","0","@IndiHome GAUSAH PAKE INDIHOME LAGI AJG GABENER LEMOT LICIK BANGET AJG","1981323653985038820","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1981323653985038820","1791558443565731841",
"1980979432564330744","Wed Oct 22 18:36:57 +0000 2025","0","@IndiHome min tolong balas dm","1981067264729502157","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1981067264729502157","771992242907066368",
"1980979432564330744","Wed Oct 22 15:52:39 +0000 2025","0","@IndiHome weee kntl jaringan mu lemot parah udah bikin laporan tp ga di tanggapi","1981025919792759075","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1981025919792759075","1974181550389628928",
"1980979432564330744","Thu Oct 23 22:46:51 +0000 2025","0","@yamishake Kak @yamishake maafin. Akan dibantu cek yukk infoin nomor internet dan atas nama via DM ya. Makasih. -Dhet","1981492543012688020","","yamishake","in","","0","0","0","https://x.com/undefined/status/1981492543012688020","1075673058931806208",
"1980979432564330744","Wed Oct 22 23:11:13 +0000 2025","0","@ZackyAlief43971 Kak Alief maaf jadi ga nyaman. Untuk jaringan lambatnya pastikan device penggunaannya tidak melebihi optimum device sesuai kecepatan internet ya. Untuk dibantu cek boleh Kakak ke DM sambil infoin nomor IndiHome dan atas nama pemilik biar Wendy bantu cek ya. Makasih -Wendy","1981136288742035852","","ZackyAlief43971","in","","0","0","0","https://x.com/undefined/status/1981136288742035852","1075673058931806208",
"1980979432564330744","Wed Oct 22 19:17:58 +0000 2025","0","@IndiHome cek dm lagi min urgent","1981077588534776085","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1981077588534776085","771992242907066368",
"1980979432564330744","Wed Oct 22 18:37:55 +0000 2025","0","@hufina55 @hufina55 Ok siap Kak Hufina. Tungguin balesan dari Kita di DM ya. Makasih :) -Zidane","1981067508565364822","","hufina55","in","","0","1","0","https://x.com/undefined/status/1981067508565364822","1075673058931806208",
"1980979432564330744","Wed Oct 22 18:46:23 +0000 2025","0","@hufina55 Siap segera meluncur buat cek DM Kakak. Ditunggu yaaa Tks :) -Bian","1981069639842238923","","hufina55","in","","0","1","0","https://x.com/undefined/status/1981069639842238923","1075673058931806208",
"1980979432564330744","Wed Oct 22 18:40:19 +0000 2025","0","@IndiHome saya udah balas lagi min dan kirim data balas lagi ya","1981068113321087268","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1981068113321087268","771992242907066368",
"1980979432564330744","Wed Oct 22 19:19:34 +0000 2025","0","@hufina55 @hufina55 Oke siap Kak Hufina. Tungguin balesan dari Kita di DM ya. Makasih :) -Zidane","1981077991506710561","","hufina55","in","","0","0","0","https://x.com/undefined/status/1981077991506710561","1075673058931806208",
