"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1989677741894246514","Sun Nov 16 02:54:47 +0000 2025","0","@IndiHome Jam 9:52 disconnect lg","1989889858555580861","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989889858555580861","44111284",
"1989677741894246514","Sun Nov 16 07:03:37 +0000 2025","0","@IndiHome router saya inet nya merah sudah restart sudah cek kabel sama aja","1989952480864866621","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989952480864866621","2541118531",
"1989677741894246514","Sun Nov 16 07:29:20 +0000 2025","0","@IndiHome sudah tetap tidak ada respond","1989958953988755935","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989958953988755935","2541118531",
"1989677741894246514","Sun Nov 16 01:06:56 +0000 2025","0","@IndiHome @HabibAbdullah4 cek dm min","1989862716681720011","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989862716681720011","1630786853329833984",
"1989677741894246514","Sun Nov 16 01:05:38 +0000 2025","0","@IndiHome ini wifi ku merah dari pagi min udah hidup matiin masih sama aja begitu https://t.co/Z5kBMcbaRA","1989862391258157191","https://pbs.twimg.com/media/G51pS4saIAEz6L6.jpg","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989862391258157191","1358414693405061121",
"1989677741894246514","Sat Nov 15 12:51:55 +0000 2025","0","Langganan sekarang dan dapetin akses ke tayangan premium IndiHomeTV Catchplay+ Prime Video sampai Netflix (khusus speed 200 Mbps) dengan harga yang makin hemat tentunya. Promo berlaku hanya 10 16 November 2025. Langganan sekarang di https://t.co/GPrjw6NMrA","1989677747099357226","","IndiHome","in","","0","9","0","https://x.com/undefined/status/1989677747099357226","1075673058931806208",
"1989677741894246514","Sat Nov 15 20:57:52 +0000 2025","0","@IndiHome Min cek dm +_+","1989800037627695602","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989800037627695602","860426295313809408",
"1989677741894246514","Sun Nov 16 02:02:47 +0000 2025","0","@IndiHome @ferindra admin bales dm ku lah ini knp tbtb harga wifi ku naik 30rb an ","1989876774269043013","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989876774269043013","1630786853329833984",
"1989677741894246514","Sat Nov 15 20:34:04 +0000 2025","0","@IndiHome bls dm min","1989794050577465490","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989794050577465490","1026338775469715456",
"1989677741894246514","Sat Nov 15 23:59:58 +0000 2025","0","@IndiHome Bang wifi Indihome udah LOS 2 hari petugasnya kaga dateng2. Plislah dibantu","1989845866535129556","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989845866535129556","3086006314",
"1989677741894246514","Sun Nov 16 01:08:40 +0000 2025","0","@IndiHome cek dm","1989863153698824385","","IndiHome","tr","","0","1","0","https://x.com/undefined/status/1989863153698824385","1630786853329833984",
"1989677741894246514","Sat Nov 15 13:52:14 +0000 2025","0","@IndiHome MINN INDIHOME KU MERAHH","1989692923504644591","","IndiHome","et","","0","1","0","https://x.com/undefined/status/1989692923504644591","1443769380995698702",
"1989677741894246514","Sun Nov 16 02:50:01 +0000 2025","0","@IndiHome @Indri @Bejo @Esa @Nica @Jamil @Aji @Fans @Druz Apa yg sudah kalian kerjakan smpe hampir 1 bulan tidak ada perubahan apapun? Dari tgl 21 Oktober saya menyampaikan ke keberatan dan smpe skrg tgl 16 Nopember tetap tidak ada perubahan","1989888658707812778","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989888658707812778","1367070402002915328",
"1989677741894246514","Sun Nov 16 02:38:36 +0000 2025","0","@IndiHome Halo kak cek dm dong","1989885787782222122","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989885787782222122","1175330903087673345",
"1989677741894246514","Sun Nov 16 01:11:38 +0000 2025","0","@IndiHome udah dicek tapi tetep merah kak sebelumnya pernah kaya gini dan emang ada gangguan dari indihomenya","1989863900683378911","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989863900683378911","1358414693405061121",
"1989677741894246514","Sun Nov 16 13:02:43 +0000 2025","0","@IndiHome kalau utk upgrade paket bisa kak?","1990042850034339860","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1990042850034339860","756761048451907585",
"1989677741894246514","Sun Nov 16 03:11:44 +0000 2025","0","@IndiHome min cek dm","1989894123827143054","","IndiHome","in","","0","2","0","https://x.com/undefined/status/1989894123827143054","1229373551620149254",
"1989677741894246514","Sat Nov 15 13:14:22 +0000 2025","0","@IndiHome sialan keluhan/DM tdk di tanggapin hanya kejar pelanggang/promo baru terus pelanggang lama di abaikan ","1989683394368999725","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989683394368999725","1587835710064955392",
"1989677741894246514","Sat Nov 15 23:38:52 +0000 2025","0","@IndiHome cek dm min","1989840554868576362","","IndiHome","in","","0","2","0","https://x.com/undefined/status/1989840554868576362","1960256899703848960",
"1989677741894246514","Sun Nov 16 01:03:12 +0000 2025","0","@IndiHome Cek dm lah min ","1989861777610592548","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989861777610592548","409195278",
"1989677741894246514","Sun Nov 16 00:21:22 +0000 2025","0","@IndiHome bales kak","1989851251430080699","","IndiHome","tl","","0","1","0","https://x.com/undefined/status/1989851251430080699","1960256899703848960",
"1989677741894246514","Mon Nov 17 00:48:49 +0000 2025","0","@IndiHome cek dm min","1990220546924245280","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1990220546924245280","756761048451907585",
"1989677741894246514","Sun Nov 16 13:05:43 +0000 2025","0","@IndiHome sdh saya dm kak","1990043604308705713","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1990043604308705713","756761048451907585",
"1989677741894246514","Sun Nov 16 01:13:59 +0000 2025","0","@IndiHome sudah aku dm ya kak thanks","1989864490754834659","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1989864490754834659","1358414693405061121",
"1989677741894246514","Sun Nov 16 07:44:37 +0000 2025","0","@NicoTenz99 Maafin ya Kak @NicoTenz99 udah buat nunggu. Pau cek DMnya udah dibalas ya. Yuk dicek lagi -Pau","1989962798471024895","","NicoTenz99","in","","0","0","0","https://x.com/undefined/status/1989962798471024895","1075673058931806208",
