"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1984613534668562908","Sun Nov 02 06:50:43 +0000 2025","0","@IndiHome Ini situs indihome beneran atau penipuan bang? Saya mau pasang wifi ga tau harus hubungi siapa https://t.co/CKLQpEGush","1984875802849395062","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984875802849395062","1152574970267983872",
"1984613534668562908","Sun Nov 02 02:42:48 +0000 2025","0","@IndiHome Download aplikasi baru akun lama hilang semua. Daftar baru gagal terus ️","1984813411906261167","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984813411906261167","1571677251372224512",
"1984613534668562908","Sun Nov 02 01:49:01 +0000 2025","0","@IndiHome Jangan hanya kemudahan langganannya saja min perhatikan juga kemudahan penanganan kendala jaringan. Lapor jaringan inet mati lewat MyTelkomsel 188 sm DM indihome udh 18 jam blm ada progress. Dulu pakai app myindihome lebih cepat penanganan dan lebih jelas progressnya.","1984799877965234205","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984799877965234205","245861023",
"1984613534668562908","Sun Nov 02 00:22:23 +0000 2025","0","@IndiHome Min info donk cara berhenti langganan bosen putus mulu","1984778076681842746","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984778076681842746","1226864519873351680",
"1984613534668562908","Sat Nov 01 23:44:26 +0000 2025","0","@IndiHome Jam 6:41 internet diskonek lg","1984768524045468010","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984768524045468010","44111284",
"1984613534668562908","Sat Nov 01 14:07:15 +0000 2025","0","@IndiHome si paling ngebut lah koneksi nya @IndiHome https://t.co/tCE5GO980z","1984623273955770468","https://pbs.twimg.com/media/G4rMO88bQAMiQrv.png","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984623273955770468","1429804107141763073",
"1984613534668562908","Sun Nov 02 11:04:59 +0000 2025","0","@zameckis93 Halo Kak. Hati-hati ya untuk website resmi kita di https://t.co/wz58V2doNL. Klo Kakak mw pasang baru bisa melalui website tsb atau melalui aplikasi MyTelkomsel yang bisa Kakak unduh via Play Store atau App Store dari gadget-nya. -Sira","1984939792136827306","","zameckis93","in","","0","0","0","https://x.com/undefined/status/1984939792136827306","1075673058931806208",
"1984613534668562908","Sun Nov 02 10:57:40 +0000 2025","0","@ferindra Maaf banget Kak. IndiHome-nya skrng udh aman blm? -Sira","1984937951588134985","","ferindra","in","","0","0","0","https://x.com/undefined/status/1984937951588134985","1075673058931806208",
"1984613534668562908","Sat Nov 01 22:50:55 +0000 2025","0","@dilfming Aman Kak @dilfming udah dibantu cek dan pelaporan untuk kendala internetnya ya Kak. Mohon berkenan menunggu dan semoga segera teratasi -Wendy","1984755057473307077","","dilfming","in","","0","0","0","https://x.com/undefined/status/1984755057473307077","1075673058931806208",
"1984613534668562908","Sun Nov 02 04:35:54 +0000 2025","0","@yespastibisa Maafin ya Kak @yespastibisa Pau bantu cek yuk kakak bisa infoin nomor IndiHome dan capture gagalnya lewat DM ya-Pau","1984841874956566888","","yespastibisa","in","","0","0","0","https://x.com/undefined/status/1984841874956566888","1075673058931806208",
"1984613534668562908","Sun Nov 02 08:23:35 +0000 2025","0","@IndiHome Tagihan untuk bulan November langsung muncul tapi tdak di imbangi dg pelayanan luar biasabuffering di urusin biar lancar 100mbps sya punya ini signal sering lenyap dll nya dm lama balasnya. Tdak rekomen lah indihome sekarang.","1984899174459195666","","IndiHome","in","","0","0","0","https://x.com/undefined/status/1984899174459195666","917945827342958594",
"1984613534668562908","Sun Nov 02 06:55:00 +0000 2025","0","@aninn__ Siap Kak Anin DMnya udah direspon. Yuk lanjut lagi di DM -Wendy","1984876881125261477","","aninn__","in","","0","0","0","https://x.com/undefined/status/1984876881125261477","1075673058931806208",
"1984613534668562908","Sun Nov 02 01:51:48 +0000 2025","0","@fromjayakarta @fromjayakarta Maafin ya Kak . Tia cek Kakak ada interaksi di DM yuk lanjutin sama rekan Tia di DM. Ditunggu ya Kak. :) -Tia","1984800577541591083","","fromjayakarta","in","","0","0","0","https://x.com/undefined/status/1984800577541591083","1075673058931806208",
"1984613534668562908","Sat Nov 01 23:47:47 +0000 2025","0","@IndiHome 6:45 internet diskonek lg","1984769371210940632","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984769371210940632","44111284",
"1984613534668562908","Sun Nov 02 00:58:56 +0000 2025","0","@ferindra @bumn_idn Maaf banget ya Kak @ferindra Terkait kendalanya Pau bantu solusiin lewat DM ya. Kakak bisa lanjutin interaksinya disana -Pau","1984787276677919082","","ferindra","in","","0","0","0","https://x.com/undefined/status/1984787276677919082","1075673058931806208",
"1984613534668562908","Sat Nov 01 15:11:29 +0000 2025","0","@IndiHome Cek dm min udh seminggu internet ngelag parah. Padahal bayar mahal. Hadeh","1984639438107095164","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984639438107095164","1472979950944669702",
"1984613534668562908","Sat Nov 01 17:32:58 +0000 2025","0","@zkdlineee_ Maaf Kak siaap. DM-nya sudah dibalas yuk sambung lagi penanganan di DM :) -Neira","1984675041926398030","","zkdlineee_","in","","0","0","0","https://x.com/undefined/status/1984675041926398030","1075673058931806208",
"1984613534668562908","Sun Nov 02 06:02:58 +0000 2025","0","@M_Rafiq_T Siap Kak Rafiq DMnya udah dibantu cek dan respon ya. Yuk lanjut lagi di DM -Wendy","1984863785715372276","","M_Rafiq_T","in","","0","0","0","https://x.com/undefined/status/1984863785715372276","1075673058931806208",
"1984613534668562908","Sat Nov 01 20:34:45 +0000 2025","0","@IndiHome Lapor baru make semenit putus lagi ganti slogan makin mudah putus aj gimana kalo @bumn_idn internet nya pake apa ya","1984720791859237114","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984720791859237114","44111284",
"1984613534668562908","Sun Nov 02 02:06:22 +0000 2025","0","@Banyoebiroemu Maaf banget ya Kak @Banyoebiroemu Pau cek diDM udah ada interaksi kakak ya. Kakak bisa lanjutin dan ikutin tahapannya disana untuk dibantu proses permintaannya-Pau","1984804245833728018","","Banyoebiroemu","in","","0","0","0","https://x.com/undefined/status/1984804245833728018","1075673058931806208",
"1984613534668562908","Sat Nov 01 22:49:23 +0000 2025","0","@Dantesa18 Kak Dantesa maafin kalau ada yang bikin ga nyaman . Jika ada kendala dengan koneksi jaringannya Wendy bantu cek dulu ya Kak. Yuk infoin nomor internet dan atas nama pemiliknya di DM ya. Makasih -Wendy","1984754671567978600","","Dantesa18","in","","0","0","0","https://x.com/undefined/status/1984754671567978600","1075673058931806208",
"1984613534668562908","Sun Nov 02 04:31:11 +0000 2025","0","@ferindra Duh maafin banget Kak @ferindra kalau kendala lagi internetnya dibantu konfirmasi kembali di DM yuk buat dibantu cek lebih lanjut. Semoga segera teratasi ya Kak -Wendy","1984840688937423252","","ferindra","in","","0","0","0","https://x.com/undefined/status/1984840688937423252","1075673058931806208",
"1984613534668562908","Sat Nov 01 22:52:25 +0000 2025","0","@BayuuDewangga Waduh Kak @BayuuDewangga gak stabil ya Kak maafin ya . Biar internetnya kembali stabil pastikan device kemodem tidak lebih dari 2-3 meter tanpa penghalang. Dan untuk dibantu cek lebih lanjut yuk infoin nomor internet dan atas nama pemiliknya di DM ya. Makasih -Wendy","1984755434314744168","","BayuuDewangga","in","","0","0","0","https://x.com/undefined/status/1984755434314744168","1075673058931806208",
"1984613534668562908","Sat Nov 01 16:04:38 +0000 2025","0","@IndiHome Cek dm ya min internetnya hilang","1984652814782775360","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1984652814782775360","1832103760753205248",
