"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1990002868087365983","Sun Nov 16 10:27:26 +0000 2025","0","@IndiHome Jaringan Indihome TERPUTUS di jalan Kahfi 1 sudah kelar belum? https://t.co/4cil3LWqC6","1990003774367424752","https://pbs.twimg.com/media/G53p4w8akAAy_XL.jpg","IndiHome","in","","0","2","0","https://x.com/undefined/status/1990003774367424752","82622135",
"1990002868087365983","Sun Nov 16 14:20:17 +0000 2025","0","@IndiHome Ngebut ya?","1990062370400694767","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1990062370400694767","334088885",
"1990002868087365983","Mon Nov 17 05:44:52 +0000 2025","0","@doumweki Kak Alex sekarang koneksinya udah lancar belum? Maafin ya buat kendala yang sebelumnya dirasakan -Tiar","1990295051789078640","","doumweki","in","","0","0","0","https://x.com/undefined/status/1990295051789078640","1075673058931806208",
"1990002868087365983","Sun Nov 16 15:01:59 +0000 2025","0","@daindra @IndiHome ini kayanya yg bikin indihome di rumah gw ngeleg dah","1990072863668543643","","daindra","in","","0","0","0","https://x.com/undefined/status/1990072863668543643","1941926131944529920",
"1990002868087365983","Sun Nov 16 11:48:23 +0000 2025","0","@IndiHome terus menurut lu koneksi lu NGEBUT gak tuh?","1990024145112023382","","IndiHome","in","","0","3","0","https://x.com/undefined/status/1990024145112023382","1575695754005389312",
"1990002868087365983","Sun Nov 16 11:51:24 +0000 2025","0","@s1vior @IndiHome Kakk lucu bgtttt","1990024904067137807","","s1vior","in","","0","0","0","https://x.com/undefined/status/1990024904067137807","1197034510954586112",
"1990002868087365983","Mon Nov 17 06:40:52 +0000 2025","0","@s1vior Maaf banget ya Kak Noelle. Kalo jaringannya dirasa kurang ngebut kakak bisa infoin nomor IndiHomenya via DM biar Pau bantu normalin lagi jaringannya ya-Pau","1990309143715238235","","s1vior","in","","0","0","0","https://x.com/undefined/status/1990309143715238235","1075673058931806208",
"1990002868087365983","Sun Nov 16 10:31:45 +0000 2025","0","@daindra Hai haii Kak @daindra Cun coba bantu cekin dulu nih. Yuk infoin nomor internet dan atas namanya ke DM ya Kak. Nanti Cun bantu cekin -Cun","1990004858020298887","","daindra","in","","0","0","0","https://x.com/undefined/status/1990004858020298887","1075673058931806208",
"1990002868087365983","Sun Nov 16 14:22:12 +0000 2025","0","@fery1205 Hayy Kak @fery1205. Kalo masih kendala yuk lanjut lagi di DM buat dibantu update ya. Neva tunggu disana ya. Makasi ::)-Neva","1990062853223833664","","fery1205","in","","0","0","0","https://x.com/undefined/status/1990062853223833664","1075673058931806208",
"1990002868087365983","Mon Nov 17 05:46:36 +0000 2025","0","@andreas_ri6892 Maaf sekali Kak Andreas Untuk kendala yang dialaminya jika masih belum normal lagsung infoin nomor internet dan Atas Nama-nya di DM yuk -Tiar","1990295487841546695","","andreas_ri6892","in","","0","0","0","https://x.com/undefined/status/1990295487841546695","1075673058931806208",
"1990002868087365983","Mon Nov 17 01:01:41 +0000 2025","0","@rudiprentice Kak Rudi maaf sekali atas kendala yang dialaminya. Sekarang koneksinya udah normal belum Kak? -Tiar","1990223782796304623","","rudiprentice","in","","0","0","0","https://x.com/undefined/status/1990223782796304623","1075673058931806208",
"1990002868087365983","Sun Nov 16 10:34:46 +0000 2025","0","@IndiHome Ini sinyal Wifi ku hilang gimana?","1990005618288291893","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1990005618288291893","1989958792340279299",
