"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1982997689941065948","Tue Oct 28 02:45:46 +0000 2025","0","@IndiHome Udah bosen ngubungi kalian. Udah 2 bulan. Ga selesai selesai. Rencana mau putus langganan saja mau pakai republik net.","1983002218765979692","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983002218765979692","84601443",
"1982997689941065948","Tue Oct 28 09:18:56 +0000 2025","0","@IndiHome https://t.co/OrRWdUuvWO","1983101164540559597","https://pbs.twimg.com/media/G4Vj_nOb0AAxuZq.jpg","IndiHome","qme","","0","0","0","https://x.com/undefined/status/1983101164540559597","1867538468",
"1982997689941065948","Tue Oct 28 05:31:13 +0000 2025","0","@IndiHome Cek dm yaa min","1983043858004095371","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983043858004095371","1847488275285757952",
"1982997689941065948","Tue Oct 28 02:27:48 +0000 2025","0","Kalau ada yang mencurigakan langsung aja hubungi Call Center 188 atau DM ke @IndiHome ya Sobat. Mending waspada dulu daripada nyesel belakangan~","1982997700514914447","","IndiHome","in","","0","2","0","https://x.com/undefined/status/1982997700514914447","1075673058931806208",
"1982997689941065948","Tue Oct 28 04:02:55 +0000 2025","1","@IndiHome Lagi pada istirahat kerja ehh tiba-tiba wifi indihome lost lagi gak tersedia internet. Gimana nihh min? Buat kebutuhan usaha tp internet putus-putus gini. Udah di restart modem juga gak ngaruh nihhh","1983021634496950717","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983021634496950717","1847488275285757952",
"1982997689941065948","Tue Oct 28 02:27:47 +0000 2025","0","Nah hal itu juga bisa kejadian pas ada yang ngaku-ngaku teknisi IndiHome Sobat. Biar gak ketipu mending kenali dulu ciri teknisi resmi IndiHome yang beneran bertugas ","1982997693627805755","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1982997693627805755","1075673058931806208",
"1982997689941065948","Tue Oct 28 02:27:49 +0000 2025","0","Teknisi resmi IndiHome tuh mudah dikenali yang susah tuh kalau terlanjur percaya sama yang suka nebar janji #IndiHomebyTelkomsel #DekatkanPengalaman","1982997703824212184","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1982997703824212184","1075673058931806208",
"1982997689941065948","Tue Oct 28 04:33:59 +0000 2025","0","@IndiHome Cek DM ku min","1983029453161906179","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983029453161906179","940029695021662208",
"1982997689941065948","Tue Oct 28 13:05:37 +0000 2025","0","@IndiHome cdm min","1983158211751637216","","IndiHome","it","","0","1","0","https://x.com/undefined/status/1983158211751637216","1608156468825722880",
"1982997689941065948","Wed Oct 29 02:00:16 +0000 2025","0","@IndiHome Setelah beberapa saat ada sms dari 3636 bahwa pemberhentian layanan indihome tertunda. Sedangkan saat penjelasan kemarin saya diinformasikan bahwa akan dikirim melalui email dan no hp untuk pemberhentian layanan nya. Nomor indihome saya 172206203648. Mohon bantuan cek statusnya","1983353158610157569","","VincentIrawan3","in","","0","0","0","https://x.com/undefined/status/1983353158610157569","1492006208693161985",
"1982997689941065948","Tue Oct 28 04:37:36 +0000 2025","0","@IndiHome Baik kak","1983030365477634329","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983030365477634329","940029695021662208",
"1982997689941065948","Wed Oct 29 01:58:51 +0000 2025","0","@IndiHome Min tolong ini di grapari kolaka sepertinya melakukan fraud. Kemarin saya berhenti berlangganan indihome. Pembayaran utk berhenti langganan sudah dilakukan dan hanya menerima pembayaran melalui cash/transfer ke cust servicenya.","1983352802417225991","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983352802417225991","1492006208693161985",
"1982997689941065948","Tue Oct 28 04:27:55 +0000 2025","0","@IndiHome Min tolong cek DM dong","1983027927819415798","","IndiHome","in","","0","2","0","https://x.com/undefined/status/1983027927819415798","301803684",
"1982997689941065948","Tue Oct 28 04:39:39 +0000 2025","0","@sy_muhammad2 Makasih ya Kak @sy_muhammad2 udah berkenan menunggu. DM nya sebentar lagi bakal dibalas-Pau","1983030879783137424","","sy_muhammad2","in","","0","0","0","https://x.com/undefined/status/1983030879783137424","1075673058931806208",
"1982997689941065948","Tue Oct 28 04:51:00 +0000 2025","0","@beneranndaktau Siap Kak @beneranndaktau Pau cek DM kakak bentar lagi bakal dibalas ya. Mohon ditunggu -Pau","1983033736007692492","","beneranndaktau","in","","0","0","0","https://x.com/undefined/status/1983033736007692492","1075673058931806208",
"1982997689941065948","Tue Oct 28 02:40:55 +0000 2025","0","@IndiHome min tolong cek dm","1983000999028732332","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1983000999028732332","1102760940938752000",
"1982997689941065948","Tue Oct 28 18:25:56 +0000 2025","0","@shotokudush Amaan aja Kak Ay. DM-nya sudah dibalas ditunggu konfirmasinya kembali -Neira","1983238819429396704","","shotokudush","in","","0","0","0","https://x.com/undefined/status/1983238819429396704","1075673058931806208",
"1982997689941065948","Tue Oct 28 02:36:33 +0000 2025","0","@IndiHome Minta proses perubahan paket ke internet only susah banget ya. Saya ngehubungi berkali kali untuk merubah paket internet only sampai sekarang ga selesai selesai. 2 bulan ga diproses proses. Kayaknya emang sengaja kalian ga proses supaya saya bayar pajet full tiap bulan.","1982999902583169313","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1982999902583169313","84601443",
"1982997689941065948","Tue Oct 28 04:37:15 +0000 2025","0","@sy_muhammad2 @sy_muhammad2 Oke Kak. DM-nya segera dibantu cek dan balas ya. Ditunggu. :) -Dhet","1983030277002932684","","sy_muhammad2","in","","0","1","0","https://x.com/undefined/status/1983030277002932684","1075673058931806208",
"1982997689941065948","Tue Oct 28 05:51:35 +0000 2025","0","@SeihaseTakeshi Siap Kak Takuma. Pau cek DM kakak udah masuk ya. Mohon ditunggu balasannya -Pau","1983048981115744672","","SeihaseTakeshi","in","","0","0","0","https://x.com/undefined/status/1983048981115744672","1075673058931806208",
